,Nombre de la entidad,Clave de municipio o demarcacion territorial,Nombre del municipio o demarcacion territorial,Clave de localidad,Nombre de la localidad,Clave de AGEB,Clave de la manzana,Poblacion de 65 años y mas,Poblacion de 18 a 24 años,Poblacion de 15 a 17 años,Poblacion nacida en la entidad,Poblacion nacida en otra entidad,Poblacion de 3 años y más que habla alguna lengua indígena,Poblacion que se considera afromexicana o afrodescendiente,Poblacion con discapacidad,Poblacion con limitacion,Poblacion de 6 a 11 años que no asiste a la escuela,Poblacion de 12 a 14 años que no asiste a la escuela,Poblacion de 8 a 14 años que no sabe leer y escribir,Poblacion de 15 años y más analfabeta,Poblacion de 15 años y más sin escolaridad,Poblacion de 15 años y más con primaria incompleta,Poblacion de 12 años y más desocupada,Poblacion sin afiliacion a servicios de salud,Poblacion afiliada a servicios de salud,Poblacion de 12 años y más soltera o nunca unida,Poblacion de 12 años y más que estuvo casada o unida,Poblacion con religion catolica,Poblacion con otras religiones diferentes a las anteriores,Poblacion sin religion o sin adscripcion religiosa,Hogares censales con persona de referencia hombre,Hogares censales con persona de referencia mujer,Viviendas particulares habitadas con piso de tierra,Viviendas particulares habitadas con un dormitorio,Viviendas particulares habitadas que disponen de agua entubada y se abastecen del servicio publico de agua,"Viviendas particulares habitadas que no disponen de automovil o camioneta, ni de motocicleta o motoneta",Viviendas particulares habitadas sin radio ni televisor,Viviendas particulares habitadas sin línea telefonica fija ni teléfono celular,Viviendas particulares habitadas sin computadora ni Internet,Viviendas particulares habitadas sin tecnologías de la informacion y de la comunicacion (TIC)
7035,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,47,0,0,0,8,9,0,0,0,5,0,0,0,0,0,3,0,8,9,3,4,11,0,0,3,0,0,0,3,5,0,0,4,0
7036,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7037,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,51,4,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,13,0,0,3,0,0,0,4,0,0,0,0,0
7038,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7039,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7041,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,56,3,6,0,31,12,0,4,0,0,0,0,0,0,0,0,0,8,35,16,3,17,0,15,8,0,0,0,10,3,0,3,4,0
7043,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,57,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,3,0,0,0,3,0,0,3,3,0,0,0,0
7044,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,58,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,7,0,0,3,0,0,0,3,0,0,0,0,0
7045,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,61,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,0,16,0,0,5,0,0,0,5,0,0,0,0,0
7046,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7048,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,537,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,Nuevo Leon,21,General Escobedo,1,Total AGEB urbana,556,0,150,611,200,2841,1067,33,27,144,358,19,11,8,90,163,161,28,1350,2570,1046,317,2907,4,427,677,290,13,301,961,526,27,45,388,0
7050,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,1,0,8,0,28,18,0,0,0,0,0,0,0,0,4,0,0,23,23,7,0,42,0,0,9,3,0,5,12,8,0,0,8,0
7051,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,2,0,5,5,42,19,3,0,0,14,0,0,0,0,0,0,0,22,39,18,7,37,0,14,12,8,0,7,20,12,0,0,10,0
7052,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,3,3,15,4,78,14,0,0,0,0,0,0,0,5,5,6,0,25,67,30,7,65,0,12,18,7,0,0,25,13,0,6,12,0
7053,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,4,5,11,3,64,22,0,0,4,0,0,0,0,6,5,7,0,23,63,25,5,61,0,8,14,5,0,3,19,8,0,0,11,0
7054,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,5,0,16,0,60,20,0,7,12,19,0,0,0,0,0,5,0,15,65,20,9,60,0,6,16,5,0,4,21,12,0,0,7,0
7055,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,6,0,17,5,81,25,0,0,7,4,0,0,0,3,3,3,0,48,58,29,6,94,0,3,20,7,3,8,27,15,0,0,13,0
7056,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,7,3,10,8,60,16,0,0,0,0,0,0,0,0,6,0,0,36,40,21,4,55,0,13,13,5,0,5,18,8,0,0,3,0
7057,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,8,7,21,5,71,35,0,0,0,4,0,0,0,5,9,0,0,50,56,37,8,88,0,3,12,8,0,0,20,12,0,0,7,0
7058,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,9,6,22,13,125,35,0,0,5,12,0,0,0,4,5,10,0,75,85,49,13,151,0,0,27,9,0,10,36,21,0,3,16,0
7059,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,10,5,17,12,117,29,0,0,8,22,3,0,0,0,0,9,0,63,83,39,16,119,0,4,20,13,0,6,33,17,0,0,19,0
7060,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,11,4,11,0,50,24,0,18,7,13,0,0,0,3,3,8,3,22,52,20,9,67,0,5,13,5,0,5,16,9,0,0,7,0
7061,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,12,20,65,22,297,105,5,0,4,24,0,0,0,6,16,20,4,166,239,118,32,292,0,89,69,36,0,42,102,58,5,4,35,0
7062,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,13,5,5,0,23,11,0,0,0,4,0,0,0,0,5,0,0,13,21,5,6,30,0,0,8,5,0,6,13,10,0,4,9,0
7063,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,16,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,7,20,4,0,12,0,6,5,3,0,4,8,4,0,0,3,0
7065,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,19,5,31,7,99,58,0,0,3,3,0,0,0,5,14,0,0,57,105,48,0,103,0,22,31,10,0,14,41,23,0,3,27,0
7066,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,20,3,8,0,25,20,0,0,0,0,0,0,0,0,3,0,0,13,32,8,5,33,0,5,12,4,0,8,16,11,0,0,12,0
7067,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7068,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,22,0,5,0,16,3,0,0,0,0,0,0,0,0,0,0,0,4,15,8,0,19,0,0,4,0,0,0,4,0,0,0,0,0
7069,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,23,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,26,0,0,3,0,0,0,5,4,0,0,0,0
7070,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,24,3,10,5,50,23,0,0,0,3,0,0,0,0,4,0,0,23,52,22,3,61,0,4,10,7,0,4,17,13,0,0,11,0
7071,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,25,0,9,0,31,6,0,0,0,3,0,0,0,0,0,4,0,9,28,6,7,25,0,5,4,4,0,0,8,0,0,0,0,0
7072,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,26,0,13,0,49,23,0,0,0,0,0,0,0,0,0,0,0,26,46,15,6,51,0,16,13,0,0,4,15,6,0,0,4,0
7073,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,27,6,28,9,114,51,0,0,3,5,0,0,0,4,16,0,0,58,107,45,11,102,0,26,28,10,0,9,38,17,0,0,15,0
7074,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,28,4,19,6,59,27,0,0,0,7,0,0,0,0,0,8,0,20,66,29,9,61,0,13,17,5,0,8,22,12,0,0,8,0
7075,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,29,5,9,0,54,23,0,0,0,4,0,0,0,3,6,4,0,32,45,19,8,50,0,9,14,5,0,5,19,13,0,0,8,0
7076,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,30,10,13,7,70,30,0,0,0,4,0,0,0,4,12,0,0,31,69,33,4,80,0,4,21,9,0,9,30,21,0,6,17,0
7077,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,31,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13,0,3,3,0,0,0,4,0,0,0,0,0
7078,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,32,7,22,10,114,27,0,0,4,0,0,0,0,3,4,9,4,57,84,35,10,117,0,17,26,6,0,9,32,14,0,0,11,0
7079,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,33,0,13,4,64,26,0,0,0,4,0,0,0,3,0,7,0,27,63,20,8,65,0,11,16,6,0,6,22,14,0,0,11,0
7080,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,34,6,25,6,101,23,3,0,9,15,0,0,0,5,4,5,3,40,84,39,12,99,0,12,16,11,0,8,27,15,0,0,9,0
7081,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,35,0,11,5,52,27,0,0,0,0,0,0,0,0,0,3,0,15,65,22,11,47,0,14,18,8,0,12,26,17,5,0,9,0
7082,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,36,4,14,5,65,27,0,0,0,8,0,0,0,0,0,9,0,34,58,25,12,46,0,18,17,7,0,10,24,12,0,0,7,0
7083,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,37,0,8,8,64,22,3,0,0,4,0,0,0,3,3,5,0,34,52,26,10,37,0,18,11,7,0,4,18,6,0,0,4,0
7084,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,38,5,29,4,137,48,0,0,4,10,0,0,0,4,5,8,0,54,131,44,16,162,0,13,31,12,0,14,43,18,0,0,15,0
7085,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,39,3,15,5,58,18,0,0,3,11,0,0,0,3,4,0,3,9,68,19,6,41,0,21,9,10,0,7,19,11,0,0,5,0
7086,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,40,3,10,0,62,22,0,0,12,22,0,0,0,0,0,3,0,22,62,16,5,75,0,0,20,3,0,11,23,11,0,0,9,0
7087,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,41,3,17,6,86,36,7,0,10,29,0,0,0,3,5,5,0,39,83,35,11,103,0,0,24,8,0,12,32,21,0,0,9,0
7088,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,42,4,25,8,86,59,3,0,13,35,0,0,0,0,5,3,0,40,105,34,14,97,0,0,17,11,0,6,28,16,0,0,7,0
7089,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,43,4,16,4,60,33,0,0,5,34,0,0,0,0,3,4,0,39,54,19,9,78,0,5,17,8,0,8,25,13,0,0,8,0
7090,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,44,0,19,6,123,38,0,0,12,25,0,0,0,0,0,7,0,52,109,33,6,121,0,7,24,12,0,15,35,16,0,0,13,0
7091,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,556,45,0,10,0,47,13,0,0,0,0,0,0,0,5,7,0,0,25,35,14,0,22,0,15,15,3,0,9,18,11,0,0,4,0
7092,Nuevo Leon,21,General Escobedo,1,Total AGEB urbana,560,0,36,38,12,212,78,0,15,24,45,0,0,3,15,19,29,0,69,222,72,37,228,0,43,70,19,5,42,71,54,0,7,63,0
7093,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7094,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,560,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,560,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7096,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,560,4,17,13,5,80,43,0,6,11,22,0,0,0,8,9,12,0,34,90,33,8,90,0,20,30,3,0,14,23,14,0,0,22,0
7097,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,560,5,11,9,5,74,23,0,0,8,12,0,0,0,4,5,9,0,16,81,19,16,87,0,7,18,8,4,11,20,16,0,5,18,0
7098,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,560,6,8,16,0,58,12,0,8,5,11,0,0,0,3,5,8,0,19,51,20,13,51,0,16,22,7,0,17,28,24,0,0,23,0
7099,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,560,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7100,Nuevo Leon,21,General Escobedo,1,Total AGEB urbana,575,0,92,264,82,1741,383,10,5,131,330,4,0,3,10,14,47,32,388,1747,604,222,1710,0,171,425,138,0,57,562,252,3,9,81,0
7101,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,1,9,17,5,88,25,0,0,14,17,0,0,0,0,0,4,4,26,92,35,19,105,0,6,21,7,0,4,28,10,0,0,3,0
7102,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,2,7,8,8,127,19,3,0,7,33,0,0,0,0,0,0,4,30,116,37,17,106,0,18,23,13,0,3,36,18,0,0,6,0
7103,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,3,5,18,3,126,17,0,0,12,22,0,0,0,0,0,0,3,20,122,39,15,111,0,13,23,11,0,0,34,14,0,0,8,0
7104,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,4,6,6,4,99,25,0,0,9,18,0,0,0,0,0,5,0,23,101,29,18,85,0,20,25,11,0,4,36,17,0,0,0,0
7105,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,5,7,11,5,109,17,0,4,10,35,0,0,0,0,0,0,0,24,102,25,11,105,0,6,26,7,0,0,33,15,0,0,5,0
7106,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,6,5,21,7,85,39,0,0,9,17,0,0,0,0,0,3,0,17,108,46,14,96,0,10,21,12,0,4,33,17,0,0,4,0
7107,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,7,5,15,5,96,14,0,0,7,25,0,0,0,3,0,0,0,20,91,32,5,104,0,0,19,9,0,4,28,11,0,0,6,0
7108,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,8,11,20,3,106,25,0,0,11,20,0,0,0,0,0,6,0,26,107,45,18,98,0,17,26,9,0,4,35,24,0,0,8,0
7109,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7110,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,10,7,17,3,89,16,0,0,6,15,0,0,0,0,0,0,0,11,94,30,9,84,0,11,23,8,0,4,31,13,0,0,5,0
7111,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,11,4,13,4,106,23,0,0,3,5,0,0,0,0,0,0,4,31,98,35,8,114,0,3,32,0,0,0,34,14,0,0,5,0
7112,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,12,0,8,5,48,16,0,0,0,9,0,0,0,0,0,0,0,27,38,19,3,45,0,5,9,3,0,0,12,0,0,0,0,0
7113,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,13,8,25,6,172,37,3,0,8,35,0,0,0,0,0,6,0,43,166,55,28,160,0,18,45,10,0,5,55,24,0,0,9,0
7114,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,14,0,8,0,37,6,0,0,4,8,0,0,0,0,0,0,0,7,36,9,6,33,0,6,7,3,0,0,10,5,0,0,0,0
7115,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,15,6,21,7,135,25,0,0,11,31,0,0,0,0,0,0,4,26,134,49,17,126,0,14,36,11,0,0,47,23,0,0,0,0
7116,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,17,5,20,5,128,29,0,0,4,11,0,0,0,0,0,3,0,19,140,53,11,138,0,9,33,10,0,3,43,11,0,0,4,0
7117,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7118,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,19,3,35,9,162,43,0,0,14,28,0,0,0,0,0,4,4,32,173,54,16,172,0,11,51,6,0,12,56,27,0,0,8,0
7119,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,575,21,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,6,29,12,7,28,0,3,5,6,0,3,11,7,0,0,5,0
7120,Nuevo Leon,21,General Escobedo,1,Total AGEB urbana,058A,0,53,151,55,787,288,40,8,69,101,10,21,0,51,58,101,14,517,559,263,101,706,0,169,209,63,47,117,213,178,15,40,188,11
7121,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7122,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,2,3,15,4,65,18,0,0,0,4,0,0,0,0,0,4,0,43,40,29,5,57,0,24,14,6,0,6,17,14,0,0,10,0
7123,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,4,0,4,0,16,3,0,0,0,0,0,0,0,0,0,4,0,13,6,8,0,17,0,0,6,0,0,3,7,3,0,0,6,0
7124,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0
7125,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,6,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,13,0,3,4,0,0,0,0,3,0,0,4,0
7126,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,8,0,12,7,65,10,0,0,0,5,0,6,0,0,0,8,0,39,36,16,3,63,0,0,15,0,10,8,0,12,0,0,16,0
7127,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7128,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,10,0,5,0,11,4,0,0,0,0,0,0,0,0,0,0,0,6,9,8,0,14,0,0,3,0,0,0,3,0,0,0,0,0
7129,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,11,3,8,8,77,16,0,0,4,4,3,6,0,4,0,16,3,58,35,26,6,52,0,10,19,4,12,8,10,18,0,6,21,0
7130,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,12,3,20,3,79,21,0,0,0,9,0,0,0,3,3,4,0,47,54,19,9,56,0,24,17,5,0,6,20,11,0,0,11,0
7131,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,13,9,28,12,164,51,12,3,16,23,0,3,0,8,8,21,0,80,135,66,22,134,0,38,40,17,6,27,50,36,3,8,34,0
7132,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,14,7,6,0,43,24,0,0,3,5,0,0,0,4,5,11,0,47,20,13,8,27,0,10,15,4,5,13,17,14,0,4,18,0
7133,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,16,3,5,0,35,5,0,0,5,5,0,0,0,4,4,0,0,14,26,10,0,34,0,0,8,0,0,0,9,6,0,0,5,0
7135,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,20,17,39,15,184,129,28,4,33,38,0,3,0,22,29,25,0,144,169,56,36,204,0,51,61,20,12,40,70,51,6,14,54,6
7137,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,058A,21,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,0,16,0,0,3,0,0,0,3,3,0,0,3,0
7138,Nuevo Leon,21,General Escobedo,1,Total AGEB urbana,594,0,241,851,345,3771,1821,117,16,190,658,25,34,22,202,236,331,63,1899,3708,1367,448,3722,0,1207,983,340,60,353,1235,736,41,80,593,12
7139,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,594,1,4,5,0,25,11,0,0,0,3,0,0,0,0,3,0,0,15,21,5,5,18,0,15,8,3,0,3,11,4,0,0,7,0
7140,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,594,2,8,12,4,61,35,0,0,4,10,0,0,0,5,4,8,4,32,65,15,12,48,0,23,22,8,6,18,24,18,5,3,22,0
7141,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,594,3,9,11,11,53,41,6,0,0,16,0,0,0,10,8,17,0,55,42,23,12,66,0,17,21,3,0,8,16,17,0,4,18,0
7142,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,594,4,7,25,24,159,59,8,0,0,16,0,0,0,4,6,11,0,63,155,53,18,129,0,45,36,13,0,13,46,27,0,4,23,0
7143,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,13,0,10,3,56,22,0,0,6,6,0,0,0,0,0,3,3,0,76,17,10,70,0,3,13,7,0,6,20,6,0,0,3,0
7144,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,15,8,19,10,76,26,0,0,0,11,0,0,0,4,4,0,0,39,65,32,9,69,0,17,20,5,0,3,25,10,0,0,6,0
7145,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,16,3,22,8,95,16,0,15,10,17,0,0,0,3,3,4,0,47,64,37,11,67,0,19,23,7,0,7,30,17,0,0,5,0
7146,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,17,3,17,0,80,28,0,0,0,12,0,0,0,0,3,3,0,34,74,24,5,72,0,28,27,0,0,4,28,12,0,0,7,0
7147,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,18,4,22,5,120,28,0,3,6,17,0,0,0,0,0,5,0,62,86,33,17,114,0,12,28,5,0,8,33,13,0,0,8,0
7148,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,19,0,19,8,97,22,0,0,0,31,0,0,0,0,0,0,0,23,96,39,6,112,0,0,26,3,0,6,29,10,0,0,6,0
7149,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,20,6,24,8,107,23,0,5,6,15,0,0,0,0,4,10,0,42,88,32,13,113,0,8,20,8,0,0,28,18,0,0,8,0
7150,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,21,6,15,6,97,19,0,8,6,17,0,0,0,0,4,0,0,40,78,33,6,94,0,14,24,6,0,8,30,10,0,0,7,0
7151,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,22,4,17,3,52,15,0,0,3,20,0,0,0,0,0,0,0,12,56,23,7,47,0,5,15,0,0,0,17,7,0,0,0,0
7152,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,23,0,8,0,19,15,0,0,7,4,0,0,0,0,0,0,0,12,22,9,4,29,0,0,8,0,0,6,9,4,0,0,0,0
7153,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,24,0,7,0,27,12,0,0,0,9,0,0,0,0,0,0,0,11,28,10,0,33,0,3,10,0,0,4,12,9,0,0,4,0
7154,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,25,0,5,3,39,9,0,0,10,9,0,0,0,0,0,3,0,18,30,14,5,24,0,16,9,6,0,6,15,9,0,0,6,0
7155,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,26,4,23,5,93,30,0,0,6,18,0,0,0,3,0,6,6,50,73,31,10,104,0,10,22,7,0,5,28,19,0,0,6,0
7156,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,27,0,31,5,105,24,0,0,4,4,0,0,0,0,0,3,10,20,109,43,4,105,0,11,27,3,0,4,30,11,0,0,6,0
7157,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,28,6,19,12,106,34,0,0,7,21,0,0,0,3,0,8,3,36,105,47,12,113,5,18,24,8,0,3,30,12,0,0,7,0
7158,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,29,4,13,8,77,34,3,11,4,20,0,0,0,0,3,0,0,41,70,24,14,90,0,9,21,9,0,9,30,14,0,0,9,0
7159,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,30,0,9,3,32,21,8,0,0,7,0,0,0,0,0,0,0,7,46,11,0,38,0,5,13,0,0,6,15,10,0,0,4,0
7160,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,31,3,8,4,38,18,7,0,5,7,0,0,0,0,0,3,0,13,43,14,5,30,0,10,11,3,0,6,14,7,0,0,4,0
7161,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,908,32,0,3,0,19,13,0,0,0,0,0,0,0,0,0,0,0,12,20,8,0,16,0,3,4,3,0,0,7,0,0,0,3,0
